  -0.1527447   0.8008486  -0.1338457  -0.1582808   0.3977997 1231.04PA ION  91.B
  -0.2837707   1.0679361   0.8767776  -1.6361598  -0.6609766 2238.05 U ION  92.A
  -0.1520029   0.7980806  -0.1351313  -0.1488363   0.4107762 1238.05 U ION  92.B
  -0.2802796   1.0612875   0.8636322  -1.6215430  -0.6497336 2239.05NP ION  93.A
  -0.1512832   0.7953904  -0.1365211  -0.1389931   0.4238531 1239.05NP ION  93.B
  -0.2766463   1.0542960   0.8501129  -1.6066107  -0.6383838 2239.05PU ION  94.A
  -0.1505808   0.7927680  -0.1383722  -0.1279738   0.4379839 1239.05PU ION  94.B
  -0.2734315   1.0481122   0.8387260  -1.5943289  -0.6290331 2243.06AM ION  95.A
  -0.1498999   0.7902219  -0.1404203  -0.1163510   0.4524706 1243.06AM ION  95.B
  -0.2703841   1.0422316   0.8283081  -1.5833103  -0.6206681 2245.07CM ION  96.A
  -0.1492387   0.7877486  -0.1428970  -0.1036069   0.4678790 1245.07CM ION  96.B
  -0.2672864   1.0362003   0.8178406  -1.5723452  -0.6124267 2248.07BK ION  97.A
  -0.1485977   0.7853486  -0.1457308  -0.0898911   0.4840852 1248.07BK ION  97.B
  -0.2643342   1.0304366   0.8083267  -1.5626830  -0.6051722 2249.07CF ION  98.A
  -0.1479797   0.7830291  -0.1489228  -0.0751713   0.5008907 1249.07CF ION  98.B
  -0.2613414   1.0245499   0.7988815  -1.5532588  -0.5981519 2254.09ES ION  99.A
  -0.1473811   0.7807808  -0.1526537  -0.0590503   0.5189729 1254.09ES ION  99.B
  -0.2584013   1.0187358   0.7900276  -1.5447901  -0.5918713 2252.08FM ION 100.A
  -0.1468059   0.7786132  -0.1567340  -0.0419539   0.5375229 1252.08FM ION 100.B
  -0.2556193   1.0132120   0.7817688  -1.5369653  -0.5860875 2255.09MD ION 101.A
  -0.1462538   0.7765264  -0.1613250  -0.0234862   0.5571425 1255.09MD ION 101.B
  -0.2527288   1.0074225   0.7733040  -1.5290902  -0.5803224 2254.09NO ION 102.A
  -0.1457252   0.7745205  -0.1665833  -0.0032794   0.5782305 1254.09NO ION 102.B
  -0.2499761   1.0018928   0.7655983  -1.5222250  -0.5753012 2257.10LW ION 103.A
  -0.1452216   0.7725993  -0.1723096   0.0182200   0.6000624 1257.10LW ION 103.B
  -0.2333842   0.9683836   0.6923423  -1.4238183  -0.5035246 2298.00B4 ION 114.A
  -0.1415336   0.7577923  -0.2155942   0.1723733   0.6397487 1298.00B4 ION 114.B
  -0.2175865   0.9352440   0.6321955  -1.3459506  -0.4502363 2320.00C6 ION 126.A
  -0.1393802   0.7477023  -0.2831322   0.3963369   0.7474414 1320.00C6 ION 126.B
